2.652956023 9.45122
2.80886671 7.49699
2.964777396 5.69341
3.120688082 4.40811
3.276598769 3.65903
3.432509455 3.0172
3.588420142 2.58149
3.744330828 2.2591
3.900241514 1.99317
4.056152201 1.72489
4.212062887 1.48792
4.367973574 1.29989
4.52388426 1.0965
4.679794946 0.929727
4.835705633 0.752328
4.991616319 0.59033
5.147527006 0.451143
5.303437692 0.254758
5.459348378 0.143089
5.615259065 0.0110149
5.771169751 -0.0246984
5.927080438 -0.0500175
6.082991124 -0.0133352
6.23890181 0.0768228
6.394812497 0.122968
6.550723183 0.21498
6.70663387 0.289156
6.862544556 0.302805
7.018455242 0.29036
7.174365929 0.250162
7.330276615 0.179972
7.486187302 0.121304
7.642097988 -0.0305695
7.798008674 -0.0909177
7.953919361 -0.199943
8.109830047 -0.224023
8.265740734 -0.205609
8.42165142 -0.21925
8.577562106 -0.184826
8.733472793 -0.121927
8.889383479 -0.0819144
9.045294166 -0.093994
9.201204852 -0.0159938
9.357115538 0.0449382
9.513026225 0.0834194
9.668936911 0.0719643
9.824847598 0.0412213
9.980758284 0.0228794
10.13666897 0.0447009
10.29257966 -0.0091964
10.44849034 -0.0165267
10.60440103 0.0173714
10.76031172 0.00604545
10.9162224 -0.0191245
11.07213309 -0.0320238
11.22804378 -0.0149838
11.38395446 0.0234816
11.53986515 -0.0170566
11.69577583 0.00301591
11.85168652 0.0142948
12.0076 0
